language_ID,language,latitude,longitude,links,speaker_number_raw,speaker_number_numeric,speaker_number_type,vitality_status,vitality_certainty,speaker_number_year,speaker_source,source_category,source_type,access_route,source_confidence,source_urls
daga1275,Daga,-9.9747,149.263,"[{'url': 'https://lexibank.clld.org/languages/johanssonsoundsymbolic-Daga', 'label': 'Daga'}, {'url': 'https://lexibank.clld.org/languages/transnewguineaorg-daga', 'label': 'Daga'}, {'url': 'https://wals.info/languoid/lect/wals_code_dag', 'label': 'Daga'}, {'url': 'https://en.wikipedia.org/wiki/Daga_language', 'label': None}, {'url': 'https://www.wikidata.org/entity/Q5208442', 'label': None}]","9,000 (2007)[1]",,,,,,wikipedia.org,tertiary,community-curated,direct,0.45,['https://en.wikipedia.org/wiki/Daga_language']
mape1250,Mapena,-9.77803,149.495,"[{'url': 'https://www.wikidata.org/entity/Q11732415', 'label': None}, {'url': 'https://en.wikipedia.org/wiki/Mapena_language', 'label': None}]",(270 cited 1973)[1],,,,,,wikipedia.org,tertiary,community-curated,direct,0.45,['https://en.wikipedia.org/wiki/Mapena_language']
kana1288,Kanasi,-10.1658,149.751,"[{'url': 'https://grambank.clld.org/languages/kana1288', 'label': 'Kanasi'}, {'url': 'https://en.wikipedia.org/wiki/Kanasi_language', 'label': None}, {'url': 'https://www.wikidata.org/entity/Q11732656', 'label': None}]","(2,500 cited 2000)[1]",,,,,,wikipedia.org,tertiary,community-curated,direct,0.45,['https://en.wikipedia.org/wiki/Kanasi_language']
ginu1240,Ginuman,-10.0298,149.7,"[{'url': 'https://www.wikidata.org/entity/Q11732210', 'label': None}, {'url': 'https://en.wikipedia.org/wiki/Ginuman_language', 'label': None}]","(1,400 cited 2000)[1]",,,,,,wikipedia.org,tertiary,community-curated,direct,0.45,['https://en.wikipedia.org/wiki/Ginuman_language']
gizr1240,Gizrra,-9.183,142.804,"[{'url': 'https://www.endangeredlanguages.com/elp-language/7369', 'label': 'Gizrra'}, {'url': 'https://grambank.clld.org/languages/gizr1240', 'label': 'Gizrra'}, {'url': 'https://en.wikipedia.org/wiki/Gizrra_language', 'label': None}, {'url': 'https://www.wikidata.org/entity/Q5565941', 'label': None}]","1,050",,,,,,endangeredlanguages.com,secondary,expert-curated,direct,0.8,['https://www.endangeredlanguages.com/elp-language/7369']
wipi1242,Wipi,-8.79741,143.064,"[{'url': 'https://en.wikipedia.org/wiki/Wipi_language', 'label': None}, {'url': 'https://www.wikidata.org/entity/Q8026711', 'label': None}]","(3,500 cited 1999)[1]",,,,,,wikipedia.org,tertiary,community-curated,direct,0.45,['https://en.wikipedia.org/wiki/Wipi_language']
bine1240,Bine,-9.08879,142.893,"[{'url': 'https://grambank.clld.org/languages/bine1240', 'label': 'Bine'}, {'url': 'https://en.wikipedia.org/wiki/Bine_language', 'label': None}, {'url': 'https://www.wikidata.org/entity/Q4914077', 'label': None}]","(2,000 cited 2000)[1]",,,,,,wikipedia.org,tertiary,community-curated,direct,0.45,['https://en.wikipedia.org/wiki/Bine_language']
tate1244,Tate,-9.137883,142.956086,[],,,,,,,,,,,,[]
soga1243,Sogal,-8.86577199,142.8578435,[],,,,,,,,,,,,[]
sebe1243,Sebe,-8.9268042,142.76373051,[],,,,,,,,,,,,[]
boze1239,Boze-Giringarede,-9.06186,143.04108,[],,,,,,,,,,,,[]
irup1239,Irupi-Drageli,-9.13885443,142.87018756,[],,,,,,,,,,,,[]
kuni1264,Kunini,-9.080784,143.030921,[],,,,,,,,,,,,[]
masi1270,Masingle,-9.137883,142.956086,[],,,,,,,,,,,,[]
dera1245,Dera (Indonesia),-3.52309,140.947,"[{'url': 'https://www.endangeredlanguages.com/elp-language/10674', 'label': 'Dera'}, {'url': 'https://lexibank.clld.org/languages/transnewguineaorg-dera-amgotro', 'label': 'Dera (Amgotro Dialect)'}, {'url': 'https://grambank.clld.org/languages/dera1245', 'label': 'Dera (Indonesia)'}, {'url': 'https://lexibank.clld.org/languages/johanssonsoundsymbolic-Deraindonesia', 'label': 'Dera (Indonesia)'}, {'url': 'https://wals.info/languoid/lect/wals_code_dlm', 'label': 'Dla (Menggwa)'}, {'url': 'https://wals.info/languoid/lect/wals_code_der', 'label': 'Dla (Proper)'}, {'url': 'https://en.wikipedia.org/wiki/Dera_language', 'label': None}, {'url': 'https://phoible.org/languages/dera1245', 'label': None}, {'url': 'https://www.wikidata.org/entity/Q5261289', 'label': None}]","1,200",,,,,,endangeredlanguages.com,secondary,expert-curated,direct,0.8,['https://www.endangeredlanguages.com/elp-language/10674']
ango1254,Angor,-3.7167,141.199,"[{'url': 'https://wals.info/languoid/lect/wals_code_ang', 'label': 'Anggor'}, {'url': 'https://www.endangeredlanguages.com/elp-language/10673', 'label': 'Angor'}, {'url': 'https://en.wikipedia.org/wiki/Angor_language', 'label': None}, {'url': 'https://www.wikidata.org/entity/Q3508100', 'label': None}]","1,250",,,,,,endangeredlanguages.com,secondary,expert-curated,direct,0.8,['https://www.endangeredlanguages.com/elp-language/10673']
guhu1244,Guhu-Samane,-7.99922,147.228,"[{'url': 'https://grambank.clld.org/languages/guhu1244', 'label': 'Guhu-Samane'}, {'url': 'https://lexibank.clld.org/languages/johanssonsoundsymbolic-Guhusamane', 'label': 'Guhu-Samane'}, {'url': 'https://wals.info/languoid/lect/wals_code_guh', 'label': 'Guhu-Samane'}, {'url': 'https://en.wikipedia.org/wiki/Guhu-Samane_language', 'label': None}, {'url': 'https://www.wikidata.org/entity/Q11732219', 'label': None}]","12,800 (2014)[1]",,,,,,wikipedia.org,tertiary,community-curated,direct,0.45,['https://en.wikipedia.org/wiki/Guhu-Samane_language']
yeko1240,Yekora,-7.86248,147.463,"[{'url': 'https://lexibank.clld.org/languages/transnewguineaorg-yekora', 'label': 'Yekora'}, {'url': 'https://en.wikipedia.org/wiki/Yekora_language', 'label': None}, {'url': 'https://www.wikidata.org/entity/Q11732781', 'label': None}]","(1,100 cited 2000)[1]",,,,,,wikipedia.org,tertiary,community-curated,direct,0.45,['https://en.wikipedia.org/wiki/Yekora_language']
bina1277,Binandere,-8.37433,147.884,"[{'url': 'https://grambank.clld.org/languages/bina1277', 'label': 'Binandere'}, {'url': 'https://wals.info/languoid/lect/wals_code_bin', 'label': 'Binandere'}, {'url': 'https://en.wikipedia.org/wiki/Binandere_language', 'label': None}, {'url': 'https://phoible.org/languages/bina1277', 'label': None}, {'url': 'https://www.wikidata.org/entity/Q3503802', 'label': None}]","7,000 (2007)[1]",,,,,,wikipedia.org,tertiary,community-curated,direct,0.45,['https://en.wikipedia.org/wiki/Binandere_language']
aeka1244,Aeka,-8.855095,147.99477,"[{'url': 'https://lexibank.clld.org/languages/transnewguineaorg-aeka', 'label': 'Aeka'}, {'url': 'https://www.wikidata.org/entity/Q16110528', 'label': None}]",,,,,,,,,,,,[]
hunj1241,Hunjara-Kaina Ke,-8.92,147.9,"[{'url': 'https://lexibank.clld.org/languages/transnewguineaorg-hunjara-kaina-ke', 'label': 'Hunjara-Kaina Ke'}, {'url': 'https://www.wikidata.org/entity/Q63213931', 'label': None}]",,,,,,,,,,,,[]
orok1269,Orokaiva,-8.79019,148.09,"[{'url': 'https://grambank.clld.org/languages/orok1269', 'label': 'Orokaiva'}, {'url': 'https://wals.info/languoid/lect/wals_code_oro', 'label': 'Orokaiva'}, {'url': 'https://lexibank.clld.org/languages/transnewguineaorg-orokaiva-dobuduru', 'label': 'Orokaiva (Dobuduru Dialect)'}, {'url': 'https://lexibank.clld.org/languages/transnewguineaorg-orokaiva-sose', 'label': 'Orokaiva (Sose Dialect)'}, {'url': 'https://en.wikipedia.org/wiki/Orokaiva_language', 'label': None}, {'url': 'https://phoible.org/languages/orok1269', 'label': None}, {'url': 'https://www.wikidata.org/entity/Q7103752', 'label': None}]","(47,000 cited 2000 census – 2007)[1]",,,,,,wikipedia.org,tertiary,community-curated,direct,0.45,['https://en.wikipedia.org/wiki/Orokaiva_language']
ewag1241,Ewage-Notu,-8.68756,148.405,"[{'url': 'https://lexibank.clld.org/languages/transnewguineaorg-ewage-notu', 'label': 'Ewage-Notu'}, {'url': 'https://en.wikipedia.org/wiki/Ewage_language', 'label': None}, {'url': 'https://www.wikidata.org/entity/Q5418860', 'label': None}]","12,000 (2015)[1]",,,,,,wikipedia.org,tertiary,community-curated,direct,0.45,['https://en.wikipedia.org/wiki/Ewage_language']
baru1269,Baruga,-9.40132,148.761,"[{'url': 'https://phoible.org/languages/baru1269', 'label': None}]",,,,,,,,,,,,[]
dogh1241,Doghoro,-9.13688,148.766,"[{'url': 'https://lexibank.clld.org/languages/transnewguineaorg-doghoro', 'label': 'Doghoro'}, {'url': 'https://www.wikidata.org/entity/Q12952392', 'label': None}]",,,,,,,,,,,,[]
gain1243,Gaina,-9.14409,148.59,"[{'url': 'https://lexibank.clld.org/languages/transnewguineaorg-gaina', 'label': 'Gaina'}, {'url': 'https://lexibank.clld.org/languages/transnewguineaorg-gena', 'label': 'Gaina (Gena Dialect)'}, {'url': 'https://lexibank.clld.org/languages/transnewguineaorg-karoto', 'label': 'Gaina (Karoto Dialect)'}, {'url': 'https://www.wikidata.org/entity/Q11732195', 'label': None}]",,,,,,,,,,,,[]
kora1294,Korafe-Yegha,-9.07,149.267,"[{'url': 'https://wals.info/languoid/lect/wals_code_krf', 'label': 'Korafe'}, {'url': 'https://grambank.clld.org/languages/kora1294', 'label': 'Korafe-Yegha'}, {'url': 'https://lexibank.clld.org/languages/transnewguineaorg-korafe', 'label': 'Yegha (Korafe Dialect)'}, {'url': 'https://lexibank.clld.org/languages/transnewguineaorg-yega', 'label': 'Yegha (Yega Dialect)'}, {'url': 'https://en.wikipedia.org/wiki/Korafe_language', 'label': None}, {'url': 'https://www.wikidata.org/entity/Q11732347', 'label': None}]","(1,400 Gaina and Bareji cited 1971)[1]3,600 Korafe and Yegha (2003)",,,,,,wikipedia.org,tertiary,community-curated,direct,0.45,['https://en.wikipedia.org/wiki/Korafe_language']
ziaa1250,Zia,-7.95814,147.579,"[{'url': 'https://lexibank.clld.org/languages/transnewguineaorg-zia', 'label': 'Zia'}, {'url': 'https://en.wikipedia.org/wiki/Zia_language', 'label': None}, {'url': 'https://www.wikidata.org/entity/Q3038636', 'label': None}]","(4,500 cited 2000)[1]",,,,,,wikipedia.org,tertiary,community-curated,direct,0.45,['https://en.wikipedia.org/wiki/Zia_language']
suen1241,Suena,-7.76339,147.534,"[{'url': 'https://www.endangeredlanguages.com/elp-language/5427', 'label': 'Suena'}, {'url': 'https://grambank.clld.org/languages/suen1241', 'label': 'Suena'}, {'url': 'https://lexibank.clld.org/languages/transnewguineaorg-suena', 'label': 'Suena'}, {'url': 'https://wals.info/languoid/lect/wals_code_sue', 'label': 'Suena'}, {'url': 'https://en.wikipedia.org/wiki/Suena_language', 'label': None}, {'url': 'https://phoible.org/languages/suen1241', 'label': None}, {'url': 'https://www.wikidata.org/entity/Q7634386', 'label': None}]","3,000",,,,,,endangeredlanguages.com,secondary,expert-curated,direct,0.8,['https://www.endangeredlanguages.com/elp-language/5427']
kova1243,Kovai,-5.61712,147.862,"[{'url': 'https://grambank.clld.org/languages/kova1243', 'label': 'Kovai'}, {'url': 'https://en.wikipedia.org/wiki/Kovai_language', 'label': None}, {'url': 'https://www.wikidata.org/entity/Q6434822', 'label': None}]","6,000 (2011)[1]",,,,,,wikipedia.org,tertiary,community-curated,direct,0.45,['https://en.wikipedia.org/wiki/Kovai_language']
sene1263,Sene,-6.3859,147.807,"[{'url': 'https://www.endangeredlanguages.com/elp-language/2649', 'label': 'Sene'}, {'url': 'https://www.wikidata.org/entity/Q7450252', 'label': None}, {'url': 'https://en.wikipedia.org/wiki/Sene_language', 'label': None}]",10,,,,,,endangeredlanguages.com,secondary,expert-curated,direct,0.8,['https://www.endangeredlanguages.com/elp-language/2649']
mape1249,Mape,-6.59318,147.682,"[{'url': 'https://www.endangeredlanguages.com/elp-language/4677', 'label': 'Mape'}, {'url': 'https://lexibank.clld.org/languages/mcelhanonhuon-Mape', 'label': 'Mape'}, {'url': 'https://lexibank.clld.org/languages/transnewguineaorg-mape', 'label': 'Mape'}, {'url': 'https://en.wikipedia.org/wiki/Mape_language', 'label': None}, {'url': 'https://www.wikidata.org/entity/Q6753787', 'label': None}]","5,120",,,,,,endangeredlanguages.com,secondary,expert-curated,direct,0.8,['https://www.endangeredlanguages.com/elp-language/4677']
kate1253,Kâte,-6.4795,147.757,"[{'url': 'https://lexibank.clld.org/languages/mcelhanonhuon-Kate', 'label': 'Kâte'}, {'url': 'https://lexibank.clld.org/languages/transnewguineaorg-kate', 'label': 'Kâte'}, {'url': 'https://wals.info/languoid/lect/wals_code_kat', 'label': 'Kâte'}, {'url': 'https://en.wikipedia.org/wiki/K%C3%A2te_language', 'label': None}, {'url': 'https://www.wikidata.org/entity/Q3201059', 'label': None}]",,,,extinct,,,wikipedia.org,tertiary,community-curated,direct,0.45,['https://en.wikipedia.org/wiki/K%C3%A2te_language']
moma1243,Momare,-6.3409,147.79,"[{'url': 'https://www.endangeredlanguages.com/elp-language/10519', 'label': 'Momare'}, {'url': 'https://www.wikidata.org/entity/Q6897030', 'label': None}, {'url': 'https://en.wikipedia.org/wiki/Momare_language', 'label': None}]",10,,,,,,endangeredlanguages.com,secondary,expert-curated,direct,0.8,['https://www.endangeredlanguages.com/elp-language/10519']
miga1241,Migabac,-6.33237,147.713,"[{'url': 'https://lexibank.clld.org/languages/transnewguineaorg-migabac', 'label': 'Migabac'}, {'url': 'https://en.wikipedia.org/wiki/Migabac_language', 'label': None}, {'url': 'https://www.wikidata.org/entity/Q11732448', 'label': None}]","2,600 (2010)[1]",,,,,,wikipedia.org,tertiary,community-curated,direct,0.45,['https://en.wikipedia.org/wiki/Migabac_language']
sial1240,Sialum,-6.07688,147.574,"[{'url': 'https://www.wikidata.org/entity/Q7506694', 'label': None}, {'url': 'https://en.wikipedia.org/wiki/Sialum_language', 'label': None}]",(400 cited 2000)[1],,,,,,wikipedia.org,tertiary,community-curated,direct,0.45,['https://en.wikipedia.org/wiki/Sialum_language']
onoo1246,Ono,-6.19223,147.579,"[{'url': 'https://lexibank.clld.org/languages/mcelhanonhuon-Ono', 'label': 'Ono'}, {'url': 'https://lexibank.clld.org/languages/transnewguineaorg-ono', 'label': 'Ono'}, {'url': 'https://wals.info/languoid/lect/wals_code_ono', 'label': 'Ono'}, {'url': 'https://en.wikipedia.org/wiki/Ono_language', 'label': None}, {'url': 'https://www.wikidata.org/entity/Q11732548', 'label': None}]","10,000 (2011)[1]",,,,,,wikipedia.org,tertiary,community-curated,direct,0.45,['https://en.wikipedia.org/wiki/Ono_language']
mese1244,Mese,-6.56072,147.137,"[{'url': 'https://lexibank.clld.org/languages/mcelhanonhuon-Mesem', 'label': 'Mese'}, {'url': 'https://lexibank.clld.org/languages/transnewguineaorg-mesem', 'label': 'Mesem'}, {'url': 'https://en.wikipedia.org/wiki/Mesem_language', 'label': None}, {'url': 'https://www.wikidata.org/entity/Q6821190', 'label': None}]","(4,000 cited 1997 census)[1]",,,,,,wikipedia.org,tertiary,community-curated,direct,0.45,['https://en.wikipedia.org/wiki/Mesem_language']
naba1256,Nabak,-6.42709,146.966,"[{'url': 'https://grambank.clld.org/languages/naba1256', 'label': 'Nabak'}, {'url': 'https://lexibank.clld.org/languages/mcelhanonhuon-Nabak', 'label': 'Nabak'}, {'url': 'https://lexibank.clld.org/languages/transnewguineaorg-nabak', 'label': 'Nabak'}, {'url': 'https://wals.info/languoid/lect/wals_code_nab', 'label': 'Nabak'}, {'url': 'https://en.wikipedia.org/wiki/Nabak_language', 'label': None}, {'url': 'https://www.wikidata.org/entity/Q11732491', 'label': None}]","(16,000 cited 1994)[1]",,,,,,wikipedia.org,tertiary,community-curated,direct,0.45,['https://en.wikipedia.org/wiki/Nabak_language']
dedu1240,Dedua,-6.38206,147.627,"[{'url': 'https://lexibank.clld.org/languages/mcelhanonhuon-Dedua', 'label': 'Dedua'}, {'url': 'https://lexibank.clld.org/languages/transnewguineaorg-dedua', 'label': 'Dedua'}, {'url': 'https://en.wikipedia.org/wiki/Dedua_language', 'label': None}, {'url': 'https://www.wikidata.org/entity/Q5249850', 'label': None}]","(6,500 cited 2000 census)[1]",,,,,,wikipedia.org,tertiary,community-curated,direct,0.45,['https://en.wikipedia.org/wiki/Dedua_language']
kube1244,Kulungtfu-Yuanggeng-Tobo,-6.42586,147.536,"[{'url': 'https://lexibank.clld.org/languages/mcelhanonhuon-Kube', 'label': 'Hube'}, {'url': 'https://lexibank.clld.org/languages/transnewguineaorg-kube', 'label': 'Kube'}, {'url': 'https://en.wikipedia.org/wiki/Tobo-Kube_language', 'label': None}, {'url': 'https://www.wikidata.org/entity/Q11732359', 'label': None}]","(7,500 Kube (2000 census), 2,230 Tobo cited 1980 census)[1]",,,,,,wikipedia.org,tertiary,community-curated,direct,0.45,['https://en.wikipedia.org/wiki/Tobo-Kube_language']
boro1279,Borong,-6.56688,147.511,"[{'url': 'https://lexibank.clld.org/languages/transnewguineaorg-borong', 'label': 'Borong'}, {'url': 'https://lexibank.clld.org/languages/mcelhanonhuon-Borong', 'label': 'Kosorong'}, {'url': 'https://en.wikipedia.org/wiki/Borong_language', 'label': None}, {'url': 'https://www.wikidata.org/entity/Q4946263', 'label': None}]","(2,200 cited 2000)[1]",,,,,,wikipedia.org,tertiary,community-curated,direct,0.45,['https://en.wikipedia.org/wiki/Borong_language']
buru1306,Burum-Mindik,-6.51663,147.333,"[{'url': 'https://lexibank.clld.org/languages/mcelhanonhuon-Burum', 'label': 'Burum'}, {'url': 'https://wals.info/languoid/lect/wals_code_bmr', 'label': 'Burum'}, {'url': 'https://lexibank.clld.org/languages/mcelhanonhuon-Mindik', 'label': 'Mindik'}, {'url': 'https://lexibank.clld.org/languages/transnewguineaorg-burum', 'label': 'Somba-Siawari (Burum Dialect)'}, {'url': 'https://lexibank.clld.org/languages/transnewguineaorg-mindik', 'label': 'Somba-Siawari (Mindik Dialect)'}, {'url': 'https://en.wikipedia.org/wiki/Burum_language', 'label': None}, {'url': 'https://www.wikidata.org/entity/Q5000983', 'label': None}]","(9,000 cited 2000 census)[1]",,,,,,wikipedia.org,tertiary,community-curated,direct,0.45,['https://en.wikipedia.org/wiki/Burum_language']
tobo1251,Tobo,-6.36263,147.376,"[{'url': 'https://lexibank.clld.org/languages/mcelhanonhuon-Tobo', 'label': 'Tobo'}, {'url': 'https://lexibank.clld.org/languages/transnewguineaorg-tobo', 'label': 'Tobo'}, {'url': 'https://en.wikipedia.org/wiki/Tobo_language', 'label': None}, {'url': 'https://www.wikidata.org/entity/Q7811712', 'label': None}]","(7,500 Kube (2000 census), 2,230 Tobo cited 1980 census)[1]",,,,,,wikipedia.org,tertiary,community-curated,direct,0.45,['https://en.wikipedia.org/wiki/Tobo_language']
nomu1240,Nomu,-6.10429,147.5,"[{'url': 'https://www.wikidata.org/entity/Q11732532', 'label': None}, {'url': 'https://en.wikipedia.org/wiki/Nomu_language', 'label': None}]",(400 cited 2000 census)[1],,,,,,wikipedia.org,tertiary,community-curated,direct,0.45,['https://en.wikipedia.org/wiki/Nomu_language']
kumu1247,Kumukio,-6.03128,147.411,"[{'url': 'https://www.wikidata.org/entity/Q11732362', 'label': None}, {'url': 'https://en.wikipedia.org/wiki/Kumukio_language', 'label': None}]","(1,100 cited 2000 census)[1]",,,,,,wikipedia.org,tertiary,community-curated,direct,0.45,['https://en.wikipedia.org/wiki/Kumukio_language']
