language_ID,language,latitude,longitude,links,speaker_number_raw,speaker_number_numeric,speaker_number_type,speaker_number_min,speaker_number_max,vitality_status,vitality_certainty,speaker_number_year,speaker_source,source_category,source_type,access_route,source_confidence,source_urls,plotting_data,bar_chart_tooltip_value
rawo1244,Rawo,-2.84201,141.603,"[{'url': 'https://www.endangeredlanguages.com/elp-language/10585', 'label': 'Rawo'}, {'url': 'https://www.wikidata.org/entity/Q3504269', 'label': None}, {'url': 'https://en.wikipedia.org/wiki/Rawo_language', 'label': None}, {'url': 'https://wals.info/languoid/lect/wals_code_pok', 'label': 'Poko-Rawo'}]",506,506.0,exact,506.0,506.0,,,,endangeredlanguages.com,secondary,expert-curated,direct,0.75,['https://www.endangeredlanguages.com/elp-language/10585'],506.0,506.0
womo1238,Womo-Sumararu,-2.92,141.83,"[{'url': 'https://www.wikidata.org/entity/Q8031646', 'label': None}, {'url': 'https://en.wikipedia.org/wiki/Womo_language', 'label': None}, {'url': 'https://wals.info/languoid/lect/wals_code_wom', 'label': 'Womo'}]",6 (2016)[2],6.0,exact,6.0,6.0,,,2016,wikipedia.org,tertiary,community-curated,direct,0.38,['https://en.wikipedia.org/wiki/Womo_language'],6.0,6.0
leit1234,Leitre,-2.83713,141.62092,"[{'url': 'https://en.wikipedia.org/wiki/Leitre_language', 'label': None}, {'url': 'https://www.wikidata.org/entity/Q85776228', 'label': None}]",,,,,,,,,wikipedia.org,tertiary,community-curated,direct,0.45,['https://en.wikipedia.org/wiki/Leitre_language'],,
wutu1244,Wutung,-2.64636,141.104,"[{'url': 'https://www.endangeredlanguages.com/elp-language/10589', 'label': 'Wutung'}, {'url': 'https://www.wikidata.org/entity/Q56743', 'label': None}, {'url': 'https://en.wikipedia.org/wiki/Wutung_language', 'label': None}]",900,900.0,exact,900.0,900.0,,,,endangeredlanguages.com,secondary,expert-curated,direct,0.75,['https://www.endangeredlanguages.com/elp-language/10589'],900.0,900.0
vani1248,Vanimo,-2.68501,141.258,"[{'url': 'https://www.endangeredlanguages.com/elp-language/10588', 'label': 'Vanimo'}, {'url': 'https://www.wikidata.org/entity/Q3327415', 'label': None}, {'url': 'https://en.wikipedia.org/wiki/Vanimo_language', 'label': None}, {'url': 'https://phoible.org/languages/vani1248', 'label': None}, {'url': 'https://wals.info/languoid/lect/wals_code_dum', 'label': 'Dumo'}]","1,660",1660.0,exact,1660.0,1660.0,,,,endangeredlanguages.com,secondary,expert-curated,direct,0.75,['https://www.endangeredlanguages.com/elp-language/10588'],1660.0,1660.0
ipik1244,Ipiko,-7.37424,144.863,"[{'url': 'https://www.endangeredlanguages.com/elp-language/4306', 'label': 'Ipiko'}, {'url': 'https://www.wikidata.org/entity/Q10566515', 'label': None}, {'url': 'https://en.wikipedia.org/wiki/Ipiko_language', 'label': None}]",200,200.0,exact,200.0,200.0,,,,endangeredlanguages.com,secondary,expert-curated,direct,0.75,['https://www.endangeredlanguages.com/elp-language/4306'],200.0,200.0
mina1274,Minanibai-Foia Foia,-7.61717,144.011,"[{'url': 'https://www.wikidata.org/entity/Q6863167', 'label': None}, {'url': 'https://en.wikipedia.org/wiki/Minanibai_language', 'label': None}]",,,,,,extinct,,,wikipedia.org,tertiary,community-curated,direct,0.45,['https://en.wikipedia.org/wiki/Minanibai_language'],4.5,extinct
muba1238,Mubami,-7.5501,142.998,"[{'url': 'https://www.wikidata.org/entity/Q6930815', 'label': None}, {'url': 'https://en.wikipedia.org/wiki/Mubami_language', 'label': None}]","1,700 (2002)[1]",1700.0,exact,1700.0,1700.0,,,2002,wikipedia.org,tertiary,community-curated,direct,0.38,['https://en.wikipedia.org/wiki/Mubami_language'],1700.0,1700.0
mahi1249,Mahigi,-7.684709,143.234891,[],,,,,,,,,,,,,,[],,
hoya1235,Hoyahoya-Matakaia,-7.7935,143.2783,"[{'url': 'https://www.wikidata.org/entity/Q65455876', 'label': None}]",,,,,,,,,,,,,,[],,
hoia1235,Hoia Hoia-Ukusi-Koperami,-7.8228,143.7007,"[{'url': 'https://www.wikidata.org/entity/Q5877767', 'label': None}]",,,,,,,,,,,,,,[],,
abom1238,Abom,-8.42448,142.842,"[{'url': 'https://www.endangeredlanguages.com/elp-language/3847', 'label': 'Abom'}, {'url': 'https://www.wikidata.org/entity/Q3446647', 'label': None}, {'url': 'https://en.wikipedia.org/wiki/Abom_language', 'label': None}]",15,15.0,exact,15.0,15.0,,,,endangeredlanguages.com,secondary,expert-curated,direct,0.75,['https://www.endangeredlanguages.com/elp-language/3847'],15.0,15.0
bitu1242,Bitur,-8.51839,142.71,"[{'url': 'https://www.wikidata.org/entity/Q4919173', 'label': None}, {'url': 'https://en.wikipedia.org/wiki/Bitur_language', 'label': None}]",(860 cited 2000 census)[1],860.0,exact,860.0,860.0,,,2000,wikipedia.org,tertiary,community-curated,direct,0.38,['https://en.wikipedia.org/wiki/Bitur_language'],860.0,860.0
bara1378,Baramu,-8.4885,143.002,"[{'url': 'https://www.wikidata.org/entity/Q4858315', 'label': None}, {'url': 'https://en.wikipedia.org/wiki/Baramu_language', 'label': None}]",(850 cited 2000 census)[1],850.0,exact,850.0,850.0,,,2000,wikipedia.org,tertiary,community-curated,direct,0.38,['https://en.wikipedia.org/wiki/Baramu_language'],850.0,850.0
were1244,Were,-8.42194,142.447,"[{'url': 'https://www.wikidata.org/entity/Q7983230', 'label': None}, {'url': 'https://en.wikipedia.org/wiki/Were_language', 'label': None}]",700 (2002)[1],700.0,exact,700.0,700.0,,,2002,wikipedia.org,tertiary,community-curated,direct,0.38,['https://en.wikipedia.org/wiki/Were_language'],700.0,700.0
maka1315,Makayam,-8.37312,142.706,"[{'url': 'https://www.wikidata.org/entity/Q6738863', 'label': None}, {'url': 'https://en.wikipedia.org/wiki/Makayam_language', 'label': None}]","1,300 (2003)[1]",1300.0,exact,1300.0,1300.0,,,2003,wikipedia.org,tertiary,community-curated,direct,0.38,['https://en.wikipedia.org/wiki/Makayam_language'],1300.0,1300.0
nucl1622,Marind,-8.15651,140.009,"[{'url': 'https://grambank.clld.org/languages/nucl1622', 'label': 'Marind'}, {'url': 'https://lexibank.clld.org/languages/johanssonsoundsymbolic-Marind', 'label': 'Marind'}, {'url': 'https://wals.info/languoid/lect/wals_code_mrd', 'label': 'Marind'}, {'url': 'https://en.wikipedia.org/wiki/Marind_language', 'label': None}, {'url': 'https://www.wikidata.org/entity/Q6763970', 'label': None}]","(10,000 cited 1987-2002)[1]",10000.0,exact,10000.0,10000.0,,,1987-2002,wikipedia.org,tertiary,community-curated,direct,0.38,['https://en.wikipedia.org/wiki/Marind_language'],10000.0,10000.0
zima1244,Zimakani,-7.3701,141.452,"[{'url': 'https://lexibank.clld.org/languages/transnewguineaorg-zimakani', 'label': 'Zimakani'}, {'url': 'https://wals.info/languoid/lect/wals_code_zim', 'label': 'Zimakani'}, {'url': 'https://lexibank.clld.org/languages/transnewguineaorg-zimakani-south-boazi', 'label': 'Zimakani (South Boazi Dialect)'}, {'url': 'https://en.wikipedia.org/wiki/Zimakani_language', 'label': None}, {'url': 'https://www.wikidata.org/entity/Q56740', 'label': None}]","(1,500 cited 1990)[1]",1500.0,exact,1500.0,1500.0,,,1990,wikipedia.org,tertiary,community-curated,direct,0.38,['https://en.wikipedia.org/wiki/Zimakani_language'],1500.0,1500.0
kuni1265,Kuni-Boazi,-6.97504,141.365,"[{'url': 'https://wals.info/languoid/lect/wals_code_boa', 'label': 'Boazi (Kuni)'}, {'url': 'https://lexibank.clld.org/languages/transnewguineaorg-kuni-boazi', 'label': 'Kuni-Boazi'}, {'url': 'https://en.wikipedia.org/wiki/Boazi_language', 'label': None}, {'url': 'https://www.wikidata.org/entity/Q2907551', 'label': None}]","4,500 (2007)[1]",4500.0,exact,4500.0,4500.0,,,2007,wikipedia.org,tertiary,community-curated,direct,0.38,['https://en.wikipedia.org/wiki/Boazi_language'],4500.0,4500.0
tuwa1242,Tuwari,-4.80315,142.095,"[{'url': 'https://www.endangeredlanguages.com/elp-language/3452', 'label': 'Tuwari'}, {'url': 'https://www.wikidata.org/entity/Q7857159', 'label': None}, {'url': 'https://en.wikipedia.org/wiki/Tuwari_language', 'label': None}]",360,360.0,exact,360.0,360.0,,,,endangeredlanguages.com,secondary,expert-curated,direct,0.75,['https://www.endangeredlanguages.com/elp-language/3452'],360.0,360.0
yawi1238,Yawiyo,-4.58133,142.112,"[{'url': 'https://www.endangeredlanguages.com/elp-language/3212', 'label': 'Yawiyo'}, {'url': 'https://www.wikidata.org/entity/Q8050463', 'label': None}, {'url': 'https://en.wikipedia.org/wiki/Yawiyo_language', 'label': None}]",66,66.0,exact,66.0,66.0,,,,endangeredlanguages.com,secondary,expert-curated,direct,0.75,['https://www.endangeredlanguages.com/elp-language/3212'],66.0,66.0
peii1238,Pei,-4.43974,142.247,"[{'url': 'https://www.endangeredlanguages.com/elp-language/5149', 'label': 'Pei'}, {'url': 'https://www.wikidata.org/entity/Q7160903', 'label': None}, {'url': 'https://en.wikipedia.org/wiki/Pei_language', 'label': None}]",80,80.0,exact,80.0,80.0,,,,endangeredlanguages.com,secondary,expert-curated,direct,0.75,['https://www.endangeredlanguages.com/elp-language/5149'],80.0,80.0
nucl1453,Walio,-4.41234,142.231,"[{'url': 'https://www.endangeredlanguages.com/elp-language/3341', 'label': 'Walio'}, {'url': 'https://www.wikidata.org/entity/Q7961958', 'label': None}, {'url': 'https://en.wikipedia.org/wiki/Walio_language', 'label': None}]",230,230.0,exact,230.0,230.0,,,,endangeredlanguages.com,secondary,expert-curated,direct,0.75,['https://www.endangeredlanguages.com/elp-language/3341'],230.0,230.0
suki1245,Suki,-8.04783,141.842,"[{'url': 'https://www.wikidata.org/entity/Q2089984', 'label': None}, {'url': 'https://en.wikipedia.org/wiki/Suki_language', 'label': None}, {'url': 'https://wals.info/languoid/lect/wals_code_suk', 'label': 'Suki'}]","3,500 (2003)[1]",3500.0,exact,3500.0,3500.0,,,2003,wikipedia.org,tertiary,community-curated,direct,0.38,['https://en.wikipedia.org/wiki/Suki_language'],3500.0,3500.0
gogo1265,Gogodala,-8.08527,142.874,"[{'url': 'https://grambank.clld.org/languages/gogo1265', 'label': 'Gogodala'}, {'url': 'https://wals.info/languoid/lect/wals_code_gog', 'label': 'Gogodala'}, {'url': 'https://en.wikipedia.org/wiki/Gogodala_language', 'label': None}, {'url': 'https://www.wikidata.org/entity/Q3512161', 'label': None}]","22,000 (2004)[1]",22000.0,exact,22000.0,22000.0,,,2004,wikipedia.org,tertiary,community-curated,direct,0.38,['https://en.wikipedia.org/wiki/Gogodala_language'],22000.0,22000.0
waru1267,Waruna,-8.23565,142.47,"[{'url': 'https://www.wikidata.org/entity/Q7971078', 'label': None}, {'url': 'https://en.wikipedia.org/wiki/Waruna_language', 'label': None}]",(600 cited 1991)[1],600.0,exact,600.0,600.0,,,1991,wikipedia.org,tertiary,community-curated,direct,0.38,['https://en.wikipedia.org/wiki/Waruna_language'],600.0,600.0
arii1243,Ari,-7.95526,142.4,"[{'url': 'https://www.endangeredlanguages.com/elp-language/2887', 'label': 'Ari'}, {'url': 'https://www.wikidata.org/entity/Q1811224', 'label': None}, {'url': 'https://en.wikipedia.org/wiki/Ari_language_(New_Guinea)', 'label': None}]",50,50.0,exact,50.0,50.0,,,,endangeredlanguages.com,secondary,expert-curated,direct,0.75,['https://www.endangeredlanguages.com/elp-language/2887'],50.0,50.0
qaqe1238,Qaqet,-4.45258,151.702,"[{'url': 'https://lexibank.clld.org/languages/transnewguineaorg-qaget', 'label': 'Qaget'}, {'url': 'https://www.endangeredlanguages.com/elp-language/2029', 'label': 'Qaqet'}, {'url': 'https://grambank.clld.org/languages/qaqe1238', 'label': 'Qaqet'}, {'url': 'https://wals.info/languoid/lect/wals_code_bng', 'label': 'Qaqet'}, {'url': 'https://en.wikipedia.org/wiki/Qaqet_language', 'label': None}, {'url': 'https://phoible.org/languages/qaqe1238', 'label': None}, {'url': 'https://www.wikidata.org/entity/Q3503009', 'label': None}]","15,000",15000.0,exact,15000.0,15000.0,,,,endangeredlanguages.com,secondary,expert-curated,direct,0.75,['https://www.endangeredlanguages.com/elp-language/2029'],15000.0,15000.0
kair1267,Kairak,-4.46941,151.98,"[{'url': 'https://www.wikidata.org/entity/Q3503002', 'label': None}, {'url': 'https://en.wikipedia.org/wiki/Kairak_language', 'label': None}]",900 (2012)[1],900.0,exact,900.0,900.0,,,2012,wikipedia.org,tertiary,community-curated,direct,0.38,['https://en.wikipedia.org/wiki/Kairak_language'],900.0,900.0
urap1240,Ura,-4.64226,151.953,"[{'url': 'https://lexibank.clld.org/languages/transnewguineaorg-ura', 'label': 'Ura'}, {'url': 'https://www.endangeredlanguages.com/elp-language/3414', 'label': 'Ura (Papua New Guinea)'}, {'url': 'https://en.wikipedia.org/wiki/Ura_language_(Papua_New_Guinea)', 'label': None}, {'url': 'https://www.wikidata.org/entity/Q3121049', 'label': None}]","1,900",1900.0,exact,1900.0,1900.0,,,,endangeredlanguages.com,secondary,expert-curated,direct,0.75,['https://www.endangeredlanguages.com/elp-language/3414'],1900.0,1900.0
mali1284,Mali,-4.71826,152.214,"[{'url': 'https://grambank.clld.org/languages/mali1284', 'label': 'Mali'}, {'url': 'https://lexibank.clld.org/languages/johanssonsoundsymbolic-Mali', 'label': 'Mali'}, {'url': 'https://wals.info/languoid/lect/wals_code_mli', 'label': 'Mali'}, {'url': 'https://en.wikipedia.org/wiki/Mali_language', 'label': None}, {'url': 'https://www.wikidata.org/entity/Q6743338', 'label': None}]","(2,200 cited 1988)[1]",2200.0,exact,2200.0,2200.0,,,1988,wikipedia.org,tertiary,community-curated,direct,0.38,['https://en.wikipedia.org/wiki/Mali_language'],2200.0,2200.0
simb1259,Simbali,-4.88618,151.957,"[{'url': 'https://www.wikidata.org/entity/Q56692', 'label': None}, {'url': 'https://en.wikipedia.org/wiki/Simbali_language', 'label': None}]",450 (2012)[1],450.0,exact,450.0,450.0,,,2012,wikipedia.org,tertiary,community-curated,direct,0.38,['https://en.wikipedia.org/wiki/Simbali_language'],450.0,450.0
mako1250,Makolkol,-4.87995,151.709,"[{'url': 'https://www.endangeredlanguages.com/elp-language/2268', 'label': 'Makolkol'}, {'url': 'https://www.wikidata.org/entity/Q12636052', 'label': None}, {'url': 'https://en.wikipedia.org/wiki/Makolkol_language', 'label': None}]",,,,,,dormant,,,endangeredlanguages.com,secondary,expert-curated,direct,0.8,['https://www.endangeredlanguages.com/elp-language/2268'],4.5,dormant
wuvu1239,Wuvulu-Aua,-1.73938,142.851,"[{'url': 'https://lexibank.clld.org/languages/abvdoceanic-Wuvulu', 'label': 'Wuvulu'}, {'url': 'https://grambank.clld.org/languages/wuvu1239', 'label': 'Wuvulu-Aua'}, {'url': 'https://en.wikipedia.org/wiki/Wuvulu-Aua_language', 'label': None}, {'url': 'https://www.wikidata.org/entity/Q3062746', 'label': None}]",,,,,,extinct,,,wikipedia.org,tertiary,community-curated,direct,0.45,['https://en.wikipedia.org/wiki/Wuvulu-Aua_language'],4.5,extinct
seim1238,Seimat,-1.2666667,144.25,"[{'url': 'https://grambank.clld.org/languages/seim1238', 'label': 'Seimat'}, {'url': 'https://lexibank.clld.org/languages/abvdoceanic-Seimat', 'label': 'Seimat'}, {'url': 'https://en.wikipedia.org/wiki/Seimat_language', 'label': None}, {'url': 'https://phoible.org/languages/seim1238', 'label': None}, {'url': 'https://www.wikidata.org/entity/Q3182581', 'label': None}]",,,,,,extinct,,,wikipedia.org,tertiary,community-curated,direct,0.45,['https://en.wikipedia.org/wiki/Seimat_language'],4.5,extinct
kani1282,Kaniet,-1.51777,145.086,[],,,,,,,,,,,,,,[],,
kani1283,Kaniet-Dempwolff,-0.892611,145.543794,[],,,,,,,,,,,,,,[],,
pakt1239,Pak-Tong,-2.05269,147.767,"[{'url': 'https://www.wikidata.org/entity/Q3360711', 'label': None}, {'url': 'https://en.wikipedia.org/wiki/Pak-Tong_language', 'label': None}]",(970 cited 1977)[1],970.0,exact,970.0,970.0,,,1977,wikipedia.org,tertiary,community-curated,direct,0.38,['https://en.wikipedia.org/wiki/Pak-Tong_language'],970.0,970.0
moke1240,Mokerang,-2.01602,147.423,"[{'url': 'https://www.endangeredlanguages.com/elp-language/4643', 'label': 'Mokerang'}, {'url': 'https://www.wikidata.org/entity/Q3319387', 'label': None}, {'url': 'https://en.wikipedia.org/wiki/Mokerang_language', 'label': None}]",200,200.0,exact,200.0,200.0,,,,endangeredlanguages.com,secondary,expert-curated,direct,0.75,['https://www.endangeredlanguages.com/elp-language/4643'],200.0,200.0
loni1238,Loniu,-2.06124,147.35,"[{'url': 'https://grambank.clld.org/languages/loni1238', 'label': 'Loniu'}, {'url': 'https://lexibank.clld.org/languages/abvdoceanic-Loniu', 'label': 'Loniu'}, {'url': 'https://wals.info/languoid/lect/wals_code_lon', 'label': 'Loniu'}, {'url': 'https://en.wikipedia.org/wiki/Loniu_language', 'label': None}, {'url': 'https://phoible.org/languages/loni1238', 'label': None}, {'url': 'https://www.wikidata.org/entity/Q3259202', 'label': None}]",(780 cited 2000)[1],780.0,exact,780.0,780.0,,,2000,wikipedia.org,tertiary,community-curated,direct,0.38,['https://en.wikipedia.org/wiki/Loniu_language'],780.0,780.0
sori1242,Sori-Harengan,-1.98384,146.642,"[{'url': 'https://www.wikidata.org/entity/Q36515', 'label': None}, {'url': 'https://en.wikipedia.org/wiki/Sori-Harengan_language', 'label': None}]",(570 cited 1977)[1],570.0,exact,570.0,570.0,,,1977,wikipedia.org,tertiary,community-curated,direct,0.38,['https://en.wikipedia.org/wiki/Sori-Harengan_language'],570.0,570.0
bipi1237,Bipi,-2.11115,146.398,"[{'url': 'https://www.wikidata.org/entity/Q2904312', 'label': None}, {'url': 'https://en.wikipedia.org/wiki/Bipi_language', 'label': None}]","(1,380 cited 2000)[1]",1380.0,exact,1380.0,1380.0,,,2000,wikipedia.org,tertiary,community-curated,direct,0.38,['https://en.wikipedia.org/wiki/Bipi_language'],1380.0,1380.0
herm1237,Hermit,-1.52891,145.075,"[{'url': 'https://www.wikidata.org/entity/Q3134240', 'label': None}, {'url': 'https://en.wikipedia.org/wiki/Hermit_language', 'label': None}]",,,,,,extinct,,,wikipedia.org,tertiary,community-curated,direct,0.45,['https://en.wikipedia.org/wiki/Hermit_language'],4.5,extinct
nyin1250,Nyindrou,-2.1143,146.627,"[{'url': 'https://lexibank.clld.org/languages/abvdoceanic-Nyindrou', 'label': 'Nyindrou'}, {'url': 'https://en.wikipedia.org/wiki/Nyindrou_language', 'label': None}, {'url': 'https://www.wikidata.org/entity/Q3346666', 'label': None}]","(4,200 cited 1998)[1]",4200.0,exact,4200.0,4200.0,,,1998,wikipedia.org,tertiary,community-curated,direct,0.38,['https://en.wikipedia.org/wiki/Nyindrou_language'],4200.0,4200.0
tulu1259,Tulu-Bohuai,-2.14155,146.934,"[{'url': 'https://www.wikidata.org/entity/Q2908807', 'label': None}, {'url': 'https://en.wikipedia.org/wiki/Tulu-Bohuai_language', 'label': None}]","(1,400 cited 1982)[1]",1400.0,exact,1400.0,1400.0,,,1982,wikipedia.org,tertiary,community-curated,direct,0.38,['https://en.wikipedia.org/wiki/Tulu-Bohuai_language'],1400.0,1400.0
mond1265,Mondropolon,-2.01359,146.931,"[{'url': 'https://www.wikidata.org/entity/Q3320594', 'label': None}, {'url': 'https://en.wikipedia.org/wiki/Mondropolon_language', 'label': None}]",720 (2011)[1],720.0,exact,720.0,720.0,,,2011,wikipedia.org,tertiary,community-curated,direct,0.38,['https://en.wikipedia.org/wiki/Mondropolon_language'],720.0,720.0
kheh1237,Khehek,-2.06626,146.746,"[{'url': 'https://lexibank.clld.org/languages/abvdoceanic-Levei', 'label': 'Levei'}, {'url': 'https://en.wikipedia.org/wiki/Khehek_language', 'label': None}, {'url': 'https://www.wikidata.org/entity/Q3196124', 'label': None}]","(1,600 cited 1991)[1]",1600.0,exact,1600.0,1600.0,,,1991,wikipedia.org,tertiary,community-curated,direct,0.38,['https://en.wikipedia.org/wiki/Khehek_language'],1600.0,1600.0
liku1243,Likum,-2.16157,146.695,"[{'url': 'https://www.endangeredlanguages.com/elp-language/2266', 'label': 'Likum'}, {'url': 'https://lexibank.clld.org/languages/abvdoceanic-Likum', 'label': 'Likum'}, {'url': 'https://en.wikipedia.org/wiki/Likum_language', 'label': None}, {'url': 'https://www.wikidata.org/entity/Q3240737', 'label': None}]",<100,,range,0.0,100.0,,,,endangeredlanguages.com,secondary,expert-curated,direct,0.38,['https://www.endangeredlanguages.com/elp-language/2266'],50.0,<100
leip1237,Leipon,-1.9665,147.226,"[{'url': 'https://lexibank.clld.org/languages/abvdoceanic-Leipon', 'label': 'Leipon'}, {'url': 'https://en.wikipedia.org/wiki/Leipon_language', 'label': None}, {'url': 'https://www.wikidata.org/entity/Q3229216', 'label': None}]",(650 cited 1977)[1],650.0,exact,650.0,650.0,,,1977,wikipedia.org,tertiary,community-curated,direct,0.38,['https://en.wikipedia.org/wiki/Leipon_language'],650.0,650.0
